feature,mean_importance
feature_14679,0.0
feature_14678,0.0
feature_14677,0.0
feature_14676,0.0
feature_14674,0.0
feature_14673,0.0
feature_14695,0.0
feature_14672,0.0
feature_14696,0.0
feature_14698,0.0
feature_14717,0.0
feature_14716,0.0
feature_14715,0.0
feature_14714,0.0
feature_14713,0.0
feature_14712,0.0
feature_14711,0.0
feature_14710,0.0
feature_14709,0.0
feature_14708,0.0
feature_14707,0.0
feature_14706,0.0
feature_14705,0.0
feature_14704,0.0
feature_14703,0.0
feature_14702,0.0
feature_14701,0.0
feature_14700,0.0
feature_14699,0.0
feature_14697,0.0
feature_14719,0.0
feature_14671,0.0
feature_14669,0.0
feature_14643,0.0
feature_14642,0.0
feature_14641,0.0
feature_14640,0.0
feature_14639,0.0
feature_14638,0.0
feature_14637,0.0
feature_14636,0.0
feature_14635,0.0
feature_14634,0.0
feature_14633,0.0
feature_14632,0.0
feature_14631,0.0
feature_14630,0.0
feature_14628,0.0
feature_14627,0.0
feature_14626,0.0
feature_14625,0.0
feature_14624,0.0
feature_14644,0.0
feature_14670,0.0
feature_14645,0.0
feature_14647,0.0
feature_14668,0.0
feature_14667,0.0
feature_14666,0.0
feature_14665,0.0
feature_14664,0.0
feature_14662,0.0
feature_14661,0.0
feature_14660,0.0
feature_14659,0.0
feature_14658,0.0
feature_14657,0.0
feature_14656,0.0
feature_14655,0.0
feature_14654,0.0
feature_14653,0.0
feature_14652,0.0
feature_14650,0.0
feature_14649,0.0
feature_14648,0.0
feature_14646,0.0
feature_14528,0.0
feature_14916,0.0
feature_14918,0.0
feature_15179,0.0
feature_15178,0.0
feature_15177,0.0
feature_15175,0.0
feature_15174,0.0
feature_15173,0.0
feature_15172,0.0
feature_15171,0.0
feature_15180,0.0
feature_15170,0.0
feature_15168,0.0
feature_15167,0.0
feature_15166,0.0
feature_15165,0.0
feature_15164,0.0
feature_15163,0.0
feature_15162,0.0
feature_15161,0.0
feature_15169,0.0
feature_15181,0.0
feature_15182,0.0
feature_15183,0.0
feature_15202,0.0
feature_15201,0.0
feature_15200,0.0
feature_15199,0.0
feature_15198,0.0
feature_15197,0.0
feature_15196,0.0
feature_15195,0.0
feature_15194,0.0
feature_15193,0.0
feature_15192,0.0
feature_15191,0.0
feature_15190,0.0
feature_15189,0.0
feature_15188,0.0
feature_15187,0.0
feature_15186,0.0
feature_15185,0.0
feature_15184,0.0
feature_15160,0.0
feature_15159,0.0
feature_15158,0.0
feature_15157,0.0
feature_15133,0.0
feature_15132,0.0
feature_15131,0.0
feature_15130,0.0
feature_15129,0.0
feature_15128,0.0
feature_15127,0.0
feature_15126,0.0
feature_15125,0.0
feature_15124,0.0
feature_15123,0.0
feature_15122,0.0
feature_15121,0.0
feature_15120,0.0
feature_15118,0.0
feature_15117,0.0
feature_15116,0.0
feature_15115,0.0
feature_15114,0.0
feature_15134,0.0
feature_15203,0.0
feature_15135,0.0
feature_15137,0.0
feature_15156,0.0
feature_15155,0.0
feature_15154,0.0
feature_15153,0.0
feature_15152,0.0
feature_15151,0.0
feature_15150,0.0
feature_15149,0.0
feature_15148,0.0
feature_15147,0.0
feature_15146,0.0
feature_15145,0.0
feature_15144,0.0
feature_15143,0.0
feature_15142,0.0
feature_15141,0.0
feature_15140,0.0
feature_15139,0.0
feature_15138,0.0
feature_15136,0.0
feature_15204,0.0
feature_15205,0.0
feature_15206,0.0
feature_15275,0.0
feature_15274,0.0
feature_15273,0.0
feature_15272,0.0
feature_15271,0.0
feature_15270,0.0
feature_15268,0.0
feature_15267,0.0
feature_15266,0.0
feature_15265,0.0
feature_15264,0.0
feature_15263,0.0
feature_15262,0.0
feature_15261,0.0
feature_15260,0.0
feature_15259,0.0
feature_15258,0.0
feature_15256,0.0
feature_15255,0.0
feature_15276,0.0
feature_15254,0.0
feature_15277,0.0
feature_15279,0.0
feature_15298,0.0
feature_15297,0.0
feature_15296,0.0
feature_15295,0.0
feature_15294,0.0
feature_15293,0.0
feature_15292,0.0
feature_15291,0.0
feature_15290,0.0
feature_15289,0.0
feature_15288,0.0
feature_15287,0.0
feature_15286,0.0
feature_15285,0.0
feature_15284,0.0
feature_15283,0.0
feature_15282,0.0
feature_15281,0.0
feature_15280,0.0
feature_15278,0.0
feature_15113,0.0
feature_15253,0.0
feature_15251,0.0
feature_15225,0.0
feature_15224,0.0
feature_15223,0.0
feature_15222,0.0
feature_15221,0.0
feature_15220,0.0
feature_15219,0.0
feature_15218,0.0
feature_15217,0.0
feature_15216,0.0
feature_15215,0.0
feature_15214,0.0
feature_15213,0.0
feature_15212,0.0
feature_15211,0.0
feature_15210,0.0
feature_15209,0.0
feature_15208,0.0
feature_15207,0.0
feature_15226,0.0
feature_15252,0.0
feature_15227,0.0
feature_15229,0.0
feature_15250,0.0
feature_15249,0.0
feature_15247,0.0
feature_15246,0.0
feature_15245,0.0
feature_15244,0.0
feature_15242,0.0
feature_15241,0.0
feature_15240,0.0
feature_15239,0.0
feature_15238,0.0
feature_15237,0.0
feature_15236,0.0
feature_15235,0.0
feature_15234,0.0
feature_15233,0.0
feature_15232,0.0
feature_15231,0.0
feature_15230,0.0
feature_15228,0.0
feature_14917,0.0
feature_15112,0.0
feature_15110,0.0
feature_14985,0.0
feature_14984,0.0
feature_14983,0.0
feature_14982,0.0
feature_14980,0.0
feature_14979,0.0
feature_14978,0.0
feature_14977,0.0
feature_14987,0.0
feature_14976,0.0
feature_14973,0.0
feature_14972,0.0
feature_14971,0.0
feature_14970,0.0
feature_14969,0.0
feature_14968,0.0
feature_14967,0.0
feature_14966,0.0
feature_14974,0.0
feature_14988,0.0
feature_14989,0.0
feature_14990,0.0
feature_15013,0.0
feature_15010,0.0
feature_15009,0.0
feature_15008,0.0
feature_15007,0.0
feature_15006,0.0
feature_15005,0.0
feature_15004,0.0
feature_15003,0.0
feature_15001,0.0
feature_15000,0.0
feature_14999,0.0
feature_14998,0.0
feature_14997,0.0
feature_14996,0.0
feature_14995,0.0
feature_14994,0.0
feature_14993,0.0
feature_14992,0.0
feature_14965,0.0
feature_14964,0.0
feature_14963,0.0
feature_14961,0.0
feature_14937,0.0
feature_14936,0.0
feature_14935,0.0
feature_14934,0.0
feature_14933,0.0
feature_14932,0.0
feature_14931,0.0
feature_14930,0.0
feature_14929,0.0
feature_14928,0.0
feature_14927,0.0
feature_14926,0.0
feature_14925,0.0
feature_14924,0.0
feature_14923,0.0
feature_14922,0.0
feature_14921,0.0
feature_14920,0.0
feature_14919,0.0
feature_14938,0.0
feature_15014,0.0
feature_14939,0.0
feature_14941,0.0
feature_14960,0.0
feature_14959,0.0
feature_14958,0.0
feature_14957,0.0
feature_14956,0.0
feature_14955,0.0
feature_14954,0.0
feature_14953,0.0
feature_14952,0.0
feature_14951,0.0
feature_14950,0.0
feature_14949,0.0
feature_14948,0.0
feature_14947,0.0
feature_14946,0.0
feature_14945,0.0
feature_14944,0.0
feature_14943,0.0
feature_14942,0.0
feature_14940,0.0
feature_15015,0.0
feature_15016,0.0
feature_15017,0.0
feature_15085,0.0
feature_15084,0.0
feature_15083,0.0
feature_15082,0.0
feature_15081,0.0
feature_15080,0.0
feature_15079,0.0
feature_15078,0.0
feature_15077,0.0
feature_15076,0.0
feature_15075,0.0
feature_15074,0.0
feature_15073,0.0
feature_15072,0.0
feature_15071,0.0
feature_15070,0.0
feature_15069,0.0
feature_15068,0.0
feature_15067,0.0
feature_15086,0.0
feature_15066,0.0
feature_15087,0.0
feature_15089,0.0
feature_15109,0.0
feature_15108,0.0
feature_18060,0.0
feature_15106,0.0
feature_15105,0.0
feature_15104,0.0
feature_15103,0.0
feature_15102,0.0
feature_15101,0.0
feature_15100,0.0
feature_15099,0.0
feature_15098,0.0
feature_15097,0.0
feature_15096,0.0
feature_15095,0.0
feature_15094,0.0
feature_15093,0.0
feature_15092,0.0
feature_15090,0.0
feature_15088,0.0
feature_15111,0.0
feature_15065,0.0
feature_15063,0.0
feature_15038,0.0
feature_15037,0.0
feature_15036,0.0
feature_15035,0.0
feature_15034,0.0
feature_15033,0.0
feature_15032,0.0
feature_15031,0.0
feature_15030,0.0
feature_15029,0.0
feature_15028,0.0
feature_15026,0.0
feature_15025,0.0
feature_15024,0.0
feature_15023,0.0
feature_15022,0.0
feature_15020,0.0
feature_15019,0.0
feature_15018,0.0
feature_15039,0.0
feature_15064,0.0
feature_15040,0.0
feature_15042,0.0
feature_15061,0.0
feature_15060,0.0
feature_15059,0.0
feature_15058,0.0
feature_15057,0.0
feature_15056,0.0
feature_15055,0.0
feature_15054,0.0
feature_15053,0.0
feature_15052,0.0
feature_15051,0.0
feature_15050,0.0
feature_15049,0.0
feature_15048,0.0
feature_15047,0.0
feature_15046,0.0
feature_15045,0.0
feature_15044,0.0
feature_15043,0.0
feature_15041,0.0
feature_14527,0.0
feature_14526,0.0
feature_14525,0.0
feature_14015,0.0
feature_14014,0.0
feature_14013,0.0
feature_14012,0.0
feature_14011,0.0
feature_14010,0.0
feature_14009,0.0
feature_14008,0.0
feature_14016,0.0
feature_14007,0.0
feature_14005,0.0
feature_14004,0.0
feature_14003,0.0
feature_14002,0.0
feature_14001,0.0
feature_14000,0.0
feature_13999,0.0
feature_13998,0.0
feature_14006,0.0
feature_14018,0.0
feature_14019,0.0
feature_14020,0.0
feature_14042,0.0
feature_14041,0.0
feature_14040,0.0
feature_14039,0.0
feature_14038,0.0
feature_14037,0.0
feature_14036,0.0
feature_14035,0.0
feature_14033,0.0
feature_14032,0.0
feature_14031,0.0
feature_14030,0.0
feature_14029,0.0
feature_14028,0.0
feature_14026,0.0
feature_14025,0.0
feature_14024,0.0
feature_14023,0.0
feature_14022,0.0
feature_13996,0.0
feature_13995,0.0
feature_13994,0.0
feature_13993,0.0
feature_13966,0.0
feature_13965,0.0
feature_13964,0.0
feature_13963,0.0
feature_13962,0.0
feature_13961,0.0
feature_13960,0.0
feature_13959,0.0
feature_13958,0.0
feature_13957,0.0
feature_13956,0.0
feature_13955,0.0
feature_13954,0.0
feature_13953,0.0
feature_13952,0.0
feature_13949,0.0
feature_13948,0.0
feature_13947,0.0
feature_13946,0.0
feature_13967,0.0
feature_14044,0.0
feature_13968,0.0
feature_13971,0.0
feature_13992,0.0
feature_13991,0.0
feature_13990,0.0
feature_13989,0.0
feature_13988,0.0
feature_13987,0.0
feature_13986,0.0
feature_13985,0.0
feature_13984,0.0
feature_13983,0.0
feature_13982,0.0
feature_13981,0.0
feature_13980,0.0
feature_13979,0.0
feature_13978,0.0
feature_13977,0.0
feature_13976,0.0
feature_13973,0.0
feature_13972,0.0
feature_13970,0.0
feature_14045,0.0
feature_14046,0.0
feature_14047,0.0
feature_14115,0.0
feature_14114,0.0
feature_14113,0.0
feature_14112,0.0
feature_14111,0.0
feature_14110,0.0
feature_14109,0.0
feature_14108,0.0
feature_14107,0.0
feature_14106,0.0
feature_14105,0.0
feature_14104,0.0
feature_14103,0.0
feature_14102,0.0
feature_14101,0.0
feature_14099,0.0
feature_14098,0.0
feature_14097,0.0
feature_14096,0.0
feature_14116,0.0
feature_14095,0.0
feature_14117,0.0
feature_14119,0.0
feature_14139,0.0
feature_14138,0.0
feature_14136,0.0
feature_14135,0.0
feature_14134,0.0
feature_14133,0.0
feature_14132,0.0
feature_14131,0.0
feature_14130,0.0
feature_14129,0.0
feature_14128,0.0
feature_14127,0.0
feature_14126,0.0
feature_14125,0.0
feature_14124,0.0
feature_14123,0.0
feature_14122,0.0
feature_14121,0.0
feature_14120,0.0
feature_14118,0.0
feature_13945,0.0
feature_14094,0.0
feature_14092,0.0
feature_14066,0.0
feature_14065,0.0
feature_14064,0.0
feature_14063,0.0
feature_14062,0.0
feature_14061,0.0
feature_14060,0.0
feature_14059,0.0
feature_14058,0.0
feature_14057,0.0
feature_14056,0.0
feature_14055,0.0
feature_14054,0.0
feature_14053,0.0
feature_14052,0.0
feature_14051,0.0
feature_14050,0.0
feature_14049,0.0
feature_14048,0.0
feature_14067,0.0
feature_14093,0.0
feature_14068,0.0
feature_14070,0.0
feature_14091,0.0
feature_14090,0.0
feature_14089,0.0
feature_14088,0.0
feature_14087,0.0
feature_14086,0.0
feature_14084,0.0
feature_14083,0.0
feature_14082,0.0
feature_14081,0.0
feature_14080,0.0
feature_14079,0.0
feature_14077,0.0
feature_14076,0.0
feature_14075,0.0
feature_14074,0.0
feature_14073,0.0
feature_14072,0.0
feature_14071,0.0
feature_14069,0.0
feature_14140,0.0
feature_13944,0.0
feature_13942,0.0
feature_13815,0.0
feature_13813,0.0
feature_13812,0.0
feature_13811,0.0
feature_13810,0.0
feature_13809,0.0
feature_13808,0.0
feature_13807,0.0
feature_13816,0.0
feature_13806,0.0
feature_13804,0.0
feature_13803,0.0
feature_13802,0.0
feature_13801,0.0
feature_13800,0.0
feature_13799,0.0
feature_13798,0.0
feature_13797,0.0
feature_13805,0.0
feature_13817,0.0
feature_13818,0.0
feature_13819,0.0
feature_13838,0.0
feature_13837,0.0
feature_13836,0.0
feature_13835,0.0
feature_13834,0.0
feature_13833,0.0
feature_13832,0.0
feature_13831,0.0
feature_13830,0.0
feature_13829,0.0
feature_13828,0.0
feature_13827,0.0
feature_13826,0.0
feature_13825,0.0
feature_13824,0.0
feature_13823,0.0
feature_13822,0.0
feature_13821,0.0
feature_13820,0.0
feature_13796,0.0
feature_13795,0.0
feature_13793,0.0
feature_13792,0.0
feature_13768,0.0
feature_13767,0.0
feature_13766,0.0
feature_13765,0.0
feature_13763,0.0
feature_13762,0.0
feature_13761,0.0
feature_13760,0.0
feature_13759,0.0
feature_13757,0.0
feature_13756,0.0
feature_13755,0.0
feature_13754,0.0
feature_13753,0.0
feature_13752,0.0
feature_13751,0.0
feature_13750,0.0
feature_13749,0.0
feature_13748,0.0
feature_13769,0.0
feature_13839,0.0
feature_13770,0.0
feature_13772,0.0
feature_13791,0.0
feature_13790,0.0
feature_13789,0.0
feature_13788,0.0
feature_13787,0.0
feature_13786,0.0
feature_13785,0.0
feature_13784,0.0
feature_13783,0.0
feature_13782,0.0
feature_13781,0.0
feature_13780,0.0
feature_13779,0.0
feature_13778,0.0
feature_13777,0.0
feature_13776,0.0
feature_13775,0.0
feature_13774,0.0
feature_13773,0.0
feature_13771,0.0
feature_13840,0.0
feature_13841,0.0
feature_13842,0.0
feature_13915,0.0
feature_13914,0.0
feature_13913,0.0
feature_13912,0.0
feature_13911,0.0
feature_13910,0.0
feature_13909,0.0
feature_13908,0.0
feature_13906,0.0
feature_13905,0.0
feature_13904,0.0
feature_13903,0.0
feature_13902,0.0
feature_13901,0.0
feature_13900,0.0
feature_13899,0.0
feature_13897,0.0
feature_13895,0.0
feature_13894,0.0
feature_13916,0.0
feature_13893,0.0
feature_13917,0.0
feature_13919,0.0
feature_13941,0.0
feature_13940,0.0
feature_13939,0.0
feature_13938,0.0
feature_13937,0.0
feature_13936,0.0
feature_13935,0.0
feature_13934,0.0
feature_13933,0.0
feature_13932,0.0
feature_13931,0.0
feature_13930,0.0
feature_13929,0.0
feature_13928,0.0
feature_13927,0.0
feature_13925,0.0
feature_13923,0.0
feature_13922,0.0
feature_13920,0.0
feature_13918,0.0
feature_13943,0.0
feature_13892,0.0
feature_13889,0.0
feature_13862,0.0
feature_13861,0.0
feature_13860,0.0
feature_13859,0.0
feature_13858,0.0
feature_13857,0.0
feature_13856,0.0
feature_13855,0.0
feature_13853,0.0
feature_13852,0.0
feature_13851,0.0
feature_13850,0.0
feature_13849,0.0
feature_13848,0.0
feature_13847,0.0
feature_13846,0.0
feature_13845,0.0
feature_13844,0.0
feature_13843,0.0
feature_13863,0.0
feature_13891,0.0
feature_13864,0.0
feature_13866,0.0
feature_13888,0.0
feature_13886,0.0
feature_13885,0.0
feature_13884,0.0
feature_13883,0.0
feature_13880,0.0
feature_13879,0.0
feature_13878,0.0
feature_13877,0.0
feature_13876,0.0
feature_13875,0.0
feature_13874,0.0
feature_13873,0.0
feature_13872,0.0
feature_13871,0.0
feature_13870,0.0
feature_13869,0.0
feature_13868,0.0
feature_13867,0.0
feature_13865,0.0
feature_14141,0.0
feature_14143,0.0
feature_14145,0.0
feature_14405,0.0
feature_14404,0.0
feature_14403,0.0
feature_14402,0.0
feature_14401,0.0
feature_14399,0.0
feature_14398,0.0
feature_14397,0.0
feature_14406,0.0
feature_14396,0.0
feature_14394,0.0
feature_14393,0.0
feature_14392,0.0
feature_14391,0.0
feature_14390,0.0
feature_14389,0.0
feature_14388,0.0
feature_14387,0.0
feature_14395,0.0
feature_14407,0.0
feature_14408,0.0
feature_14409,0.0
feature_14429,0.0
feature_14428,0.0
feature_14427,0.0
feature_14426,0.0
feature_14425,0.0
feature_14423,0.0
feature_14422,0.0
feature_14421,0.0
feature_14420,0.0
feature_14419,0.0
feature_14418,0.0
feature_14417,0.0
feature_14416,0.0
feature_14415,0.0
feature_14414,0.0
feature_14413,0.0
feature_14412,0.0
feature_14411,0.0
feature_14410,0.0
feature_14386,0.0
feature_14385,0.0
feature_14383,0.0
feature_14382,0.0
feature_14358,0.0
feature_14357,0.0
feature_14356,0.0
feature_14355,0.0
feature_14354,0.0
feature_14353,0.0
feature_14352,0.0
feature_14351,0.0
feature_14350,0.0
feature_14349,0.0
feature_14348,0.0
feature_14347,0.0
feature_14346,0.0
feature_14345,0.0
feature_14344,0.0
feature_14343,0.0
feature_14342,0.0
feature_14341,0.0
feature_14340,0.0
feature_14359,0.0
feature_14430,0.0
feature_14360,0.0
feature_14362,0.0
feature_14381,0.0
feature_14380,0.0
feature_14379,0.0
feature_14378,0.0
feature_14377,0.0
feature_14376,0.0
feature_14375,0.0
feature_14374,0.0
feature_14373,0.0
feature_14372,0.0
feature_14371,0.0
feature_14370,0.0
feature_14369,0.0
feature_14368,0.0
feature_14367,0.0
feature_14366,0.0
feature_14365,0.0
feature_14364,0.0
feature_14363,0.0
feature_14361,0.0
feature_14431,0.0
feature_14432,0.0
feature_14433,0.0
feature_14499,0.0
feature_14498,0.0
feature_14497,0.0
feature_14496,0.0
feature_14495,0.0
feature_14494,0.0
feature_14493,0.0
feature_14492,0.0
feature_14490,0.0
feature_14489,0.0
feature_14488,0.0
feature_14487,0.0
feature_14486,0.0
feature_14485,0.0
feature_14484,0.0
feature_14483,0.0
feature_14482,0.0
feature_14481,0.0
feature_14480,0.0
feature_14500,0.0
feature_14479,0.0
feature_14501,0.0
feature_14503,0.0
feature_14524,0.0
feature_14523,0.0
feature_14522,0.0
feature_14521,0.0
feature_14520,0.0
feature_14519,0.0
feature_14518,0.0
feature_14517,0.0
feature_14516,0.0
feature_14515,0.0
feature_14514,0.0
feature_14512,0.0
feature_14511,0.0
feature_14510,0.0
feature_14509,0.0
feature_14508,0.0
feature_14507,0.0
feature_14506,0.0
feature_14505,0.0
feature_14502,0.0
feature_14339,0.0
feature_14478,0.0
feature_14476,0.0
feature_14452,0.0
feature_14451,0.0
feature_14450,0.0
feature_14449,0.0
feature_14448,0.0
feature_14447,0.0
feature_14446,0.0
feature_14445,0.0
feature_14444,0.0
feature_14443,0.0
feature_14442,0.0
feature_14441,0.0
feature_14440,0.0
feature_14439,0.0
feature_14438,0.0
feature_14437,0.0
feature_14436,0.0
feature_14435,0.0
feature_14434,0.0
feature_14453,0.0
feature_14477,0.0
feature_14454,0.0
feature_14456,0.0
feature_14475,0.0
feature_14474,0.0
feature_14473,0.0
feature_14472,0.0
feature_14471,0.0
feature_14470,0.0
feature_14469,0.0
feature_14468,0.0
feature_14467,0.0
feature_14466,0.0
feature_14465,0.0
feature_14464,0.0
feature_14463,0.0
feature_14462,0.0
feature_14461,0.0
feature_14460,0.0
feature_14459,0.0
feature_14458,0.0
feature_14457,0.0
feature_14455,0.0
feature_14338,0.0
feature_14337,0.0
feature_14336,0.0
feature_14213,0.0
feature_14212,0.0
feature_14211,0.0
feature_14210,0.0
feature_14209,0.0
feature_14208,0.0
feature_14207,0.0
feature_14206,0.0
feature_14205,0.0
feature_14204,0.0
feature_14203,0.0
feature_14202,0.0
feature_14201,0.0
feature_14200,0.0
feature_14199,0.0
feature_14198,0.0
feature_14196,0.0
feature_14195,0.0
feature_14194,0.0
feature_14214,0.0
feature_14193,0.0
feature_14215,0.0
feature_14217,0.0
feature_14236,0.0
feature_14235,0.0
feature_14234,0.0
feature_14233,0.0
feature_14232,0.0
feature_14231,0.0
feature_14230,0.0
feature_14229,0.0
feature_14228,0.0
feature_14227,0.0
feature_14226,0.0
feature_14225,0.0
feature_14224,0.0
feature_14223,0.0
feature_14222,0.0
feature_14221,0.0
feature_14220,0.0
feature_14219,0.0
feature_14218,0.0
feature_14216,0.0
feature_14237,0.0
feature_14192,0.0
feature_14190,0.0
feature_14164,0.0
feature_14163,0.0
feature_14162,0.0
feature_14161,0.0
feature_14160,0.0
feature_14159,0.0
feature_14158,0.0
feature_14157,0.0
feature_14156,0.0
feature_14155,0.0
feature_14154,0.0
feature_14153,0.0
feature_14152,0.0
feature_14151,0.0
feature_14150,0.0
feature_14149,0.0
feature_14148,0.0
feature_14147,0.0
feature_14146,0.0
feature_14165,0.0
feature_14191,0.0
feature_14166,0.0
feature_14168,0.0
feature_14189,0.0
feature_14188,0.0
feature_14187,0.0
feature_14186,0.0
feature_14185,0.0
feature_14184,0.0
feature_14183,0.0
feature_14182,0.0
feature_14181,0.0
feature_14180,0.0
feature_14179,0.0
feature_14178,0.0
feature_14177,0.0
feature_14176,0.0
feature_14175,0.0
feature_14173,0.0
feature_14172,0.0
feature_14171,0.0
feature_14169,0.0
feature_14167,0.0
feature_13746,0.0
feature_14238,0.0
feature_14240,0.0
feature_14311,0.0
feature_14310,0.0
feature_14309,0.0
feature_14308,0.0
feature_14307,0.0
feature_14306,0.0
feature_14305,0.0
feature_14304,0.0
feature_14303,0.0
feature_14301,0.0
feature_14298,0.0
feature_14297,0.0
feature_14296,0.0
feature_14295,0.0
feature_14294,0.0
feature_14293,0.0
feature_14292,0.0
feature_14291,0.0
feature_14290,0.0
feature_14312,0.0
feature_14289,0.0
feature_14313,0.0
feature_14315,0.0
feature_14335,0.0
feature_14334,0.0
feature_14333,0.0
feature_14331,0.0
feature_14330,0.0
feature_14329,0.0
feature_14328,0.0
feature_14327,0.0
feature_14326,0.0
feature_14325,0.0
feature_14324,0.0
feature_14323,0.0
feature_14322,0.0
feature_14321,0.0
feature_14320,0.0
feature_14319,0.0
feature_14318,0.0
feature_14317,0.0
feature_14316,0.0
feature_14314,0.0
feature_14239,0.0
feature_14287,0.0
feature_14285,0.0
feature_14260,0.0
feature_14259,0.0
feature_14258,0.0
feature_14257,0.0
feature_14256,0.0
feature_14255,0.0
feature_14254,0.0
feature_14253,0.0
feature_14251,0.0
feature_14250,0.0
feature_14249,0.0
feature_14248,0.0
feature_14247,0.0
feature_14246,0.0
feature_14245,0.0
feature_14244,0.0
feature_14243,0.0
feature_14242,0.0
feature_14241,0.0
feature_14262,0.0
feature_14286,0.0
feature_14263,0.0
feature_14265,0.0
feature_14284,0.0
feature_14283,0.0
feature_14282,0.0
feature_14281,0.0
feature_14280,0.0
feature_14279,0.0
feature_14278,0.0
feature_14277,0.0
feature_14276,0.0
feature_14275,0.0
feature_14274,0.0
feature_14273,0.0
feature_14272,0.0
feature_14271,0.0
feature_14270,0.0
feature_14269,0.0
feature_14268,0.0
feature_14267,0.0
feature_14266,0.0
feature_14264,0.0
feature_18061,0.0
feature_18251,0.0
feature_18063,0.0
feature_22272,0.0
feature_22271,0.0
feature_22270,0.0
feature_22269,0.0
feature_22268,0.0
feature_22267,0.0
feature_22266,0.0
feature_22265,0.0
feature_22264,0.0
feature_22263,0.0
feature_22262,0.0
feature_22261,0.0
feature_22260,0.0
feature_22259,0.0
feature_22258,0.0
feature_22257,0.0
feature_22256,0.0
feature_22255,0.0
feature_22254,0.0
feature_22273,0.0
feature_22253,0.0
feature_22274,0.0
feature_22276,0.0
feature_22297,0.0
feature_22296,0.0
feature_22295,0.0
feature_22294,0.0
feature_22292,0.0
feature_22291,0.0
feature_22290,0.0
feature_22289,0.0
feature_22288,0.0
feature_22287,0.0
feature_22286,0.0
feature_22285,0.0
feature_22284,0.0
feature_22283,0.0
feature_22282,0.0
feature_22280,0.0
feature_22279,0.0
feature_22278,0.0
feature_22277,0.0
feature_22275,0.0
feature_22298,0.0
feature_22252,0.0
feature_22249,0.0
feature_22223,0.0
feature_22222,0.0
feature_22221,0.0
feature_22220,0.0
feature_22219,0.0
feature_22218,0.0
feature_22217,0.0
feature_22216,0.0
feature_22215,0.0
feature_22214,0.0
feature_22213,0.0
feature_22212,0.0
feature_22210,0.0
feature_22209,0.0
feature_22208,0.0
feature_22207,0.0
feature_22206,0.0
feature_22205,0.0
feature_22204,0.0
feature_22224,0.0
feature_22250,0.0
feature_22225,0.0
feature_22227,0.0
feature_22248,0.0
feature_22247,0.0
feature_22246,0.0
feature_22245,0.0
feature_22243,0.0
feature_22242,0.0
feature_22241,0.0
feature_22240,0.0
feature_22239,0.0
feature_22238,0.0
feature_22237,0.0
feature_22236,0.0
feature_22235,0.0
feature_22234,0.0
feature_22232,0.0
feature_22231,0.0
feature_22230,0.0
feature_22229,0.0
feature_22228,0.0
feature_22226,0.0
feature_22203,0.0
feature_22299,0.0
feature_22301,0.0
feature_22372,0.0
feature_22371,0.0
feature_22370,0.0
feature_22369,0.0
feature_22368,0.0
feature_22367,0.0
feature_22366,0.0
feature_22365,0.0
feature_22364,0.0
feature_22363,0.0
feature_22362,0.0
feature_22361,0.0
feature_22360,0.0
feature_22359,0.0
feature_22358,0.0
feature_22357,0.0
feature_22356,0.0
feature_22355,0.0
feature_22354,0.0
feature_22373,0.0
feature_22353,0.0
feature_22374,0.0
feature_22377,0.0
feature_22397,0.0
feature_22396,0.0
feature_22395,0.0
feature_22394,0.0
feature_22393,0.0
feature_22392,0.0
feature_22391,0.0
feature_22390,0.0
feature_22389,0.0
feature_22388,0.0
feature_22387,0.0
feature_22385,0.0
feature_22384,0.0
feature_22383,0.0
feature_22382,0.0
feature_22381,0.0
feature_22380,0.0
feature_22379,0.0
feature_22378,0.0
feature_22376,0.0
feature_22300,0.0
feature_22352,0.0
feature_22349,0.0
feature_22322,0.0
feature_22321,0.0
feature_22320,0.0
feature_22319,0.0
feature_22318,0.0
feature_22316,0.0
feature_22315,0.0
feature_22314,0.0
feature_22313,0.0
feature_22312,0.0
feature_22311,0.0
feature_22310,0.0
feature_22309,0.0
feature_22308,0.0
feature_22307,0.0
feature_22306,0.0
feature_22304,0.0
feature_22303,0.0
feature_22302,0.0
feature_22324,0.0
feature_22350,0.0
feature_22325,0.0
feature_22327,0.0
feature_22347,0.0
feature_22346,0.0
feature_22345,0.0
feature_22344,0.0
feature_22343,0.0
feature_22342,0.0
feature_22341,0.0
feature_22340,0.0
feature_22339,0.0
feature_22337,0.0
feature_22336,0.0
feature_22335,0.0
feature_22334,0.0
feature_22333,0.0
feature_22332,0.0
feature_22331,0.0
feature_22330,0.0
feature_22329,0.0
feature_22328,0.0
feature_22326,0.0
feature_22398,0.0
feature_22202,0.0
feature_22200,0.0
feature_22076,0.0
feature_22075,0.0
feature_22074,0.0
feature_22073,0.0
feature_22072,0.0
feature_22071,0.0
feature_22070,0.0
feature_22069,0.0
feature_22068,0.0
feature_22067,0.0
feature_22066,0.0
feature_22065,0.0
feature_22064,0.0
feature_22063,0.0
feature_22062,0.0
feature_22060,0.0
feature_22058,0.0
feature_22057,0.0
feature_22056,0.0
feature_22077,0.0
feature_22055,0.0
feature_22078,0.0
feature_22080,0.0
feature_22102,0.0
feature_22100,0.0
feature_22099,0.0
feature_22098,0.0
feature_22097,0.0
feature_22096,0.0
feature_22094,0.0
feature_22093,0.0
feature_22092,0.0
feature_22091,0.0
feature_22090,0.0
feature_22089,0.0
feature_22088,0.0
feature_22087,0.0
